source_relative_path,bytes,sha256,role,not_in_git_reason,rebuildable,current_local_location,future_storage
工作记录/冻结候选/盲解-v001/工作记录/论文/全题整合/页面核验/attempt-002/page-12.png,213640,7d9a66f7096a8a6089862ac3d77df0411c532eec27b5418bb5ad2bd38822b70d,逐页/重复渲染；可由PDF重建时不必全部进入普通Git,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\论文\全题整合\页面核验\attempt-002\page-12.png,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/论文/全题整合/页面核验/attempt-002/page-13.png,217772,2baac26fec72e51bd4da11f4c93e6a2c63ec72824dc60090c7640b98df751ab1,逐页/重复渲染；可由PDF重建时不必全部进入普通Git,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\论文\全题整合\页面核验\attempt-002\page-13.png,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/论文/全题整合/页面核验/attempt-002/page-14.png,151130,d62d1703b064254c3c9f6020a8f703c54e781e63a50a833936de7e1c2a4a9ce8,逐页/重复渲染；可由PDF重建时不必全部进入普通Git,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\论文\全题整合\页面核验\attempt-002\page-14.png,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/论文/全题整合/页面核验/attempt-002/page-15.png,140464,e44419011ef3274f6c3cc870bc948791a12cd7ac613baf1045d789d83a9534a2,逐页/重复渲染；可由PDF重建时不必全部进入普通Git,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\论文\全题整合\页面核验\attempt-002\page-15.png,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/论文/全题整合/页面核验/attempt-002/page-16.png,186945,6b4324124241de41b8c801632b8ca25e65381fede294a2346b2e7d8de0e230db,逐页/重复渲染；可由PDF重建时不必全部进入普通Git,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\论文\全题整合\页面核验\attempt-002\page-16.png,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/论文/全题整合/页面核验/attempt-002/page-17.png,258253,b3c85c079a33d12509db35b645e9f66e2abf27e51f860a224bd03e70dc72d800,逐页/重复渲染；可由PDF重建时不必全部进入普通Git,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\论文\全题整合\页面核验\attempt-002\page-17.png,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/论文/全题整合/页面核验/attempt-002/page-18.png,277138,287a6e7b5b7105e10e93b507529af7a3aafbda79e124af8520c3ccc676f9ac5f,逐页/重复渲染；可由PDF重建时不必全部进入普通Git,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\论文\全题整合\页面核验\attempt-002\page-18.png,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/论文/全题整合/页面核验/attempt-002/page-19.png,207260,79cbcd9d7338fd95cd5a2572665e4eb4b2f965c7d450da254d18e4d8f73f4be2,逐页/重复渲染；可由PDF重建时不必全部进入普通Git,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\论文\全题整合\页面核验\attempt-002\page-19.png,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/论文/全题整合/页面核验/attempt-002/page-20.png,88617,c867649fabd20821fe8a54f05d4b81d11d2124824c8ff062db4d632d92e6088e,逐页/重复渲染；可由PDF重建时不必全部进入普通Git,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\论文\全题整合\页面核验\attempt-002\page-20.png,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/论文/全题整合/页面核验/attempt-002/前10页人工查看-v001.json,7276,26157b80d1963a9c8128c9b767f2c7116ed81d23968543d354c0b10729f75966,正文、代码、配置、结果、索引或必要证据,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\论文\全题整合\页面核验\attempt-002\前10页人工查看-v001.json,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/论文/全题整合/页面核验/attempt-002/后10页人工查看-v001.json,4330,b9eb2e63685d7d213c313a947c9260b8dce1d22c4c60f4608a44f9ed3cbb5fab,正文、代码、配置、结果、索引或必要证据,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\论文\全题整合\页面核验\attempt-002\后10页人工查看-v001.json,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/论文/全题整合/页面核验/attempt-002/文本提取日志.txt,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,正文、代码、配置、结果、索引或必要证据,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\论文\全题整合\页面核验\attempt-002\文本提取日志.txt,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/论文/全题整合/页面核验/attempt-002/渲染日志.txt,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,正文、代码、配置、结果、索引或必要证据,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\论文\全题整合\页面核验\attempt-002\渲染日志.txt,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/论文/写作规范-v001.md,3870,28e8ff6e4c2664a71851ee9d5c49890a70a8863debc36dc1199077216c41f781,正文、代码、配置、结果、索引或必要证据,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\论文\写作规范-v001.md,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/论文/参考写作应用对照-v001.md,2097,ecca5bf5e5adcae79961bd8df4da97b214ebd612ce5316afec2208d9ce6a70f4,正文、代码、配置、结果、索引或必要证据,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\论文\参考写作应用对照-v001.md,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/论文/参考论文写作学习-v001.md,1897,2f1d9261a1fbf8dd8c1c8289f49843ee5ad0b9ffdd560fbcce752f8504bc7752,正文、代码、配置、结果、索引或必要证据,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\论文\参考论文写作学习-v001.md,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/论文/第1问-模型建立与求解-v001.md,30004,5d13b04da58dd74070124f047a58a5b7887cec7adfe3bfcc754ad82c6f6f5341,正文、代码、配置、结果、索引或必要证据,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\论文\第1问-模型建立与求解-v001.md,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/论文/第1问-正文证据映射-v001.md,8211,fecd96d735c222549dd764ebf82db3efe305f632a412025ef96d3a87c3dcc371,正文、代码、配置、结果、索引或必要证据,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\论文\第1问-正文证据映射-v001.md,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/论文/第2问-模型建立与求解-v002.md,44292,eb30650b30f15035e8d8e486a5df53b76022c37dcd411a5b34fa9931500cbd56,正文、代码、配置、结果、索引或必要证据,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\论文\第2问-模型建立与求解-v002.md,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/论文/第2问-正文证据映射-v002.md,10752,17983219c9b0884e889907b05fd5386efb55cbe398ea69a3a77f696febfe5346,正文、代码、配置、结果、索引或必要证据,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\论文\第2问-正文证据映射-v002.md,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/论文/第3问-模型建立与求解-v001.md,22172,f6f1045fddac45248410ff272476d75260c4e04e782c46a84d8c81316227f127,正文、代码、配置、结果、索引或必要证据,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\论文\第3问-模型建立与求解-v001.md,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/论文/第3问-正文证据映射-v001.md,10238,8272a9a64685d8bbb87432a9ae23543ce9683758552b4946d391df5861c6b9e6,正文、代码、配置、结果、索引或必要证据,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\论文\第3问-正文证据映射-v001.md,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/诊断代码/Q01-全场运行说明-v001.md,4940,d6b9250f4053fa109812b7161c50519aeb39e6ec55cecc7fffba802982c2dd02,正文、代码、配置、结果、索引或必要证据,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\诊断代码\Q01-全场运行说明-v001.md,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/诊断代码/Q01-全场配置-v001.json,4225,d54371ef05491ef6edd786bb22601308a63911cf64213272e7b9bbb4e16c7ee7,正文、代码、配置、结果、索引或必要证据,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\诊断代码\Q01-全场配置-v001.json,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/诊断代码/Q01-原型运行说明-v001.md,5926,d23f5047c85f5857ee3d295ca10812d1d664ff5d03826946e2098df9af812a9b,正文、代码、配置、结果、索引或必要证据,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\诊断代码\Q01-原型运行说明-v001.md,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/诊断代码/Q01-原型配置-v001.json,1997,9f9e287ffb32b052fdbc56162babbfcd695bcf54e365dc143da5028d7b0edab4,正文、代码、配置、结果、索引或必要证据,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\诊断代码\Q01-原型配置-v001.json,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/诊断代码/Q01-文档核验说明-v001.md,2645,0268b60f53b1d1eefb1647110e2d3f54bb29cfd9ce9390219ecdaef77970d06f,正文、代码、配置、结果、索引或必要证据,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\诊断代码\Q01-文档核验说明-v001.md,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/诊断代码/Q01-补充验证配置-v001.json,487,8cda506a86cff95ecc424357cebb4993a0ce3151716d43e48d606cc1a9f59b5a,正文、代码、配置、结果、索引或必要证据,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\诊断代码\Q01-补充验证配置-v001.json,外部对象存储或保留本地
工作记录/冻结候选/盲解-v001/工作记录/诊断代码/Q02-修复运行与复现说明-v001.md,5839,543458ad2ee8b3235459747a104e0dee4531abe1ea727c4e6ca668a8ca63752e,正文、代码、配置、结果、索引或必要证据,冻结包与已归档原件大量逐字节重复,视文件而定；冻结清单和正式产物已入库,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\冻结候选\盲解-v001\工作记录\诊断代码\Q02-修复运行与复现说明-v001.md,外部对象存储或保留本地
